app_id,steam_tags,success
1928980,"Early Access, Open World Survival Craft, Multiplayer, Survival, Open World",True
371970,"Dungeon Crawler, Action Roguelike, Online Co-Op, Fantasy, Rogue-like",True
1237950,"Multiplayer, Shooter, Singleplayer, Action, Third-Person Shooter",True
2484110,,True
1432860,"Farming Sim, Pixel Graphics, Multiplayer, Life Sim, RPG",True
214950,"Strategy, Historical, Turn-Based Strategy, Grand Strategy, Rome",True
1885110,"Typing, Dungeon Crawler, Word Game, Party-Based RPG, Fishing",True
1222700,"Online Co-Op, Co-op, Split Screen, Story Rich, Local Co-Op",True
1172380,"Action-Adventure, Souls-like, Third Person, Open World, Story Rich",True
2719200,"Action, Musou, Hack and Slash, Historical, Spectacle fighter",True
2440510,"Racing, Automobile Sim, Simulation, Sports, Multiplayer",True
2167580,,True
493520,"Online Co-Op, Horror, Co-op, FPS, Difficult",True
1520470,"Sexual Content, Nudity, Free to Play, Mature, Hentai",True
585420,"Space, Action, Family Friendly, Co-op Campaign, Online Co-Op",True
376210,"Dinosaurs, Survival, Open World, Multiplayer, Simulation",True
1182900,"Adventure, Action, Action-Adventure, Exploration, Cinematic",True
386180,"Third Person, Gun Customization, Vehicular Combat, Free to Play, Action",True
527430,"Warhammer 40K, Action RPG, RPG, Hack and Slash, Action",True
1629520,"Puzzle, Relaxing, Wholesome, Casual, Cute",True
1324130,"Survival, Base-Building, Simulation, Strategy, Crafting",True
335300,"Souls-like, Dark Fantasy, RPG, Difficult, Action",True
24010,"Simulation, Trains, Singleplayer, Driving, Realistic",True
611790,"Nudity, Mature, NSFW, Simulation, Sandbox",True
1693980,"Horror, Third-Person Shooter, Sci-fi, Space, Survival Horror",True
871540,"Sports, Simulation, Sandbox, BMX, 3D",True
1162750,"Early Access, City Builder, Colony Sim, Strategy, Base-Building",True
1989270,"Visual Novel, Choices Matter, Psychological Horror, Horror, Choose Your Own Adventure",True
629730,"VR, Swordplay, Moddable, Sandbox, Gore",True
2525810,"Early Access, CRPG, Dungeon Crawler, Exploration, Tutorial",True
699130,"Zombies, Multiplayer, Online Co-Op, Action, Co-op",True
2113850,"Cozy, Relaxing, Utilities, Casual, Music",True
1238840,"FPS, Multiplayer, Singleplayer, World War I, War",True
1373960,"Surreal, Puzzle, Horror, Third Person, Story Rich",True
1817190,"Open World, Action, Singleplayer, Superhero, Adventure",True
774171,"Music, Rhythm, Anime, Cute, Sexual Content",True
1549250,,True
410340,"Simulation, Flight, Racing, Realistic, First-Person",True
42700,"Action, FPS, Zombies, Multiplayer, Shooter",True
414340,"Atmospheric, Psychological, Story Rich, Female Protagonist, Mythology",True
2225070,,True
34330,"Strategy, Historical, Turn-Based Strategy, RTS, Grand Strategy",True
2698940,"Racing, Open World, Arcade, Multiplayer, Driving",True
1658150,"Creature Collector, Deckbuilding, 2D, Pixel Graphics, Cute",True
124923,,True
573090,"Sandbox, Base-Building, Open World, Building, Immersive Sim",True
924970,"Zombies, Online Co-Op, Multiplayer, FPS, Shooter",True
1677110,"Early Access, Online Co-Op, Singleplayer, Farming Sim, Mechs",True
920210,"LEGO, Adventure, Co-op, Multiplayer, Open World",True
304930,"Free to Play, Survival, Zombies, Multiplayer, Open World",True
1184370,"Singleplayer, Action RPG, 3D, Third Person, Lore-Rich",True
233450,"Simulation, Building, Sandbox, Base-Building, Colony Sim",True
1817230,"Rhythm, Action, Hack and Slash, Great Soundtrack, Singleplayer",True
673750,"Platformer, Sandbox, Multiplayer, Co-op, Singleplayer",True
391540,"Great Soundtrack, Story Rich, Choices Matter, Multiple Endings, Pixel Graphics",True
850190,"Exploration, Physics, Sandbox, Open World, Character Customization",True
1084600,"Life Sim, Building, Farming Sim, Multiplayer, Sandbox",True
673880,"Warhammer 40K, Strategy, Turn-Based Tactics, Games Workshop, Turn-Based Combat",True
997010,"Simulation, Crime, Open World, Multiplayer, Realistic",True
312520,"Difficult, Atmospheric, Survival, Exploration, Indie",True
601150,"Action, Hack and Slash, Great Soundtrack, Character Action Game, Demons",True
2750080,"Strategy, City Builder, Simulation, Colony Sim, God Game",True
2080690,"Early Access, Open World Survival Craft, Survival, Co-op, Underwater",True
1650010,"Racing, Simulation, Motorbike, Sports, Split Screen",True
1937780,"Strategy, RTS, Grand Strategy, Action, Tactical",True
2108330,"VR, Racing, Driving, Multiplayer, Automobile Sim",True
632470,"RPG, Story Rich, Choices Matter, Detective, Isometric",True
1196590,"Survival Horror, Horror, First-Person, Singleplayer, Action",True
2453360,"Strategy, Rogue-like, Tower Defense, Pixel Graphics, Top-Down Shooter",True
626153,,True
2450450,"Spectacle fighter, Hack and Slash, Mechs, PvE, PvP",True
1456760,"Action Roguelike, Rhythm, FPS, Rogue-like, Music",True
418370,"Horror, Survival Horror, First-Person, Singleplayer, Gore",True
361420,"Multiplayer, Open World, Open World Survival Craft, Survival, Space",True
865360,"Puzzle, Online Co-Op, Co-op Campaign, Story Rich, Escape Room",True
1817800,"Building, Singleplayer, Co-op, Procedural Generation, Automation",True
692890,"FPS, Action Roguelike, Rogue-lite, Shooter, Online Co-Op",True
667970,"Flight, VR, Simulation, Combat, Jet",True
1962660,"Action, FPS, Singleplayer, Multiplayer, Shooter",True
1929610,"Horror, Multiplayer, Online Co-Op, Psychological Horror, Co-op",True
613100,"Simulation, Design & Illustration, Building, Singleplayer, Relaxing",True
56400,"Warhammer 40K, Strategy, RTS, Tactical, Sci-fi",True
1605220,"Management, Singleplayer, Sci-fi, Strategy, RTS",True
2495450,"Sexual Content, Mature, Hentai, Nudity, NSFW",True
3590,"Tower Defense, Zombies, Strategy, Singleplayer, Casual",True
1533420,"FPS, 3D Platformer, Parkour, Platformer, Action",True
2725260,"Metroidvania, 2D, Singleplayer, Dark Fantasy, Action RPG",True
784080,"Mechs, Simulation, FPS, Action, Co-op",True
438040,"Free to Play, RPG, Massively Multiplayer, Casual, Multiplayer",True
230290,"Sandbox, Space, Simulation, Physics, Science",True
1164940,"Shooter, Singleplayer, FPS, Gore, Horror",True
2421410,"Hacking, Story Rich, Dark Humor, Dystopian , Choices Matter",True
239030,"Indie, Political, Simulation, Point & Click, Singleplayer",True
617290,"Souls-like, Action, Co-op, RPG, Adventure",True
1610520,"Early Access, Interactive Fiction, Adventure, FPS, Horror",True
1214650,"Action, Adventure, Action RPG, Hack and Slash, Action-Adventure",True
323190,"City Builder, Survival, Resource Management, Strategy, Post-apocalyptic",True
2882440,"Shoot 'Em Up, Shooter, Action, Score Attack, 2D Platformer",True
933110,"Strategy, Base-Building, RTS, Multiplayer, Military",True
1509960,"Multiplayer, Online Co-Op, Puzzle-Platformer, Co-op, Local Co-Op",True
611660,"VR, Open World, Post-apocalyptic, RPG, Singleplayer",True
736260,"Puzzle, Indie, Difficult, Singleplayer, Logic",True
1875830,"JRPG, RPG, Story Rich, Demons, Adventure",True
1062090,"City Builder, Voxel, Colony Sim, Nature, Sandbox",True
2138710,"Action, Martial Arts, Beat 'em up, Difficult, Third Person",True
1351240,"Driving, Simulation, Open World, Singleplayer, Automobile Sim",True
219990,"Action RPG, Hack and Slash, Loot, Isometric, Dark Fantasy",True
1544020,"Horror, Sci-fi, Survival Horror, Third-Person Shooter, Space",True
1493640,"Narration, Lore-Rich, Third Person, Emotional, Atmospheric",True
1657630,"Early Access, Cute, Relaxing, Colorful, Open World",True
2140020,"City Builder, Strategy, Real Time Tactics, Medieval, Sandbox",True
602960,"Co-op, Multiplayer, Survival, Submarine, Survival Horror",True
204450,"Western, FPS, Action, Singleplayer, Shooter",True
782330,"FPS, Action, Gore, Great Soundtrack, Fast-Paced",True
1227890,"Sexual Content, Nudity, Mature, Hentai, Pixel Graphics",True
1686940,"Multiplayer, 4 Player Local, 2D Fighter, Action, Online Co-Op",True
646910,"Racing, Open World, Automobile Sim, Multiplayer, Driving",True
2663530,"Psychological Horror, Walking Simulator, Atmospheric, Realistic, Exploration",True
1159690,"Open World Survival Craft, Co-op, Survival, Multiplayer, Base-Building",True
1336490,"Strategy, City Builder, Simulation, Base-Building, Colony Sim",True
2334730,"Action Roguelike, Bullet Hell, Rogue-lite, Pixel Graphics, RPG",True
2581700,"Racing, Sports, e-sports, Motorbike, Split Screen",True
1957780,"Early Access, Action, VR, Looter Shooter, Shooter",True
482400,"Action, Immersive Sim, Adventure, Cyberpunk, Sci-fi",True
1029690,"Singleplayer, Sniper, Stealth, Multiplayer, Action",True
2369390,"Open World, FPS, Online Co-Op, Multiplayer, Action",True
1850570,"Story Rich, Open World, Walking Simulator, Atmospheric, Adventure",True
1259420,"Open World, Zombies, Survival, Singleplayer, Post-apocalyptic",True
391220,"Adventure, Action, Female Protagonist, Singleplayer, Third Person",True
1942280,"Rogue-like, Singleplayer, Action Roguelike, Bullet Hell, Sci-fi",True
1341290,"Escape Room, Online Co-Op, Puzzle, Co-op, Multiplayer",True
1271700,"Racing, Arcade, Driving, Multiplayer, Split Screen",True
477160,"Co-op, Funny, Puzzle, Adventure, Physics",True
322170,"Difficult, Music, Level Editor, Great Soundtrack, Precision Platformer",True
2662630,"RPG, MMORPG, Adventure, Open World, Massively Multiplayer",True
2248760,"Driving, Trading, Immersive Sim, Automobile Sim, Simulation",True
1044720,"Early Access, Historical, Agriculture, Medieval, 4X",True
8870,"FPS, Story Rich, Action, Singleplayer, Steampunk",True
204100,"Action, Third-Person Shooter, Bullet Time, Story Rich, Multiplayer",True
476600,"World War II, FPS, Multiplayer, Singleplayer, Zombies",True
1987080,"Horror, Multiplayer, Survival Horror, Puzzle, Psychological Horror",True
1621690,"Pixel Graphics, Open World Survival Craft, Online Co-Op, Sandbox, Survival",True
668580,"Sexual Content, FPS, Horror, Singleplayer, Puzzle",True
1974520,"Nudity, Sexual Content, Hentai, Mature, NSFW",True
690790,"Racing, Automobile Sim, Simulation, Multiplayer, VR",True
4570,"Strategy, RTS, Warhammer 40K, Base-Building, Sci-fi",True
2818260,"Looter Shooter, Multiplayer, Post-apocalyptic, Third-Person Shooter, FPS",True
1594320,"Base-Building, Automation, Resource Management, Management, Simulation",True
2719160,"VR, Shooter, Battle Royale, Action, Multiplayer",True
1135690,"Relaxing, Cute, Casual, Pixel Graphics, Puzzle",True
412020,"Post-apocalyptic, FPS, Singleplayer, Open World, Story Rich",True
1222680,"Racing, Open World, Multiplayer, Driving, Action",True
1336980,"Wargame, Real Time Tactics, Grand Strategy, RTS, Immersive Sim",True
1547000,"Sexual Content, Open World, Action, Crime, Third-Person Shooter",True
447040,"Open World, Hacking, Illuminati, Multiplayer, Parkour",True
1471270,"Early Access, Pirates, Pixel Graphics, Open World, Strategy RPG",True
2399420,"Racing, Automobile Sim, Driving, VR, Multiplayer",True
2155180,"Early Access, Base-Building, PvE, City Builder, Colony Sim",True
1522820,"Tower Defense, Co-op, Strategy, Third-Person Shooter, PvE",True
1057090,"Beautiful, Metroidvania, Platformer, Great Soundtrack, Singleplayer",True
669330,"Strategy, Mechs, Auto Battler, Robots, Wargame",True
1366540,"Automation, Space, Base-Building, Building, Open World",True
209000,"Action, Open World, Superhero, Adventure, Stealth",True
1128920,"Shooter, Space, Loot, Exploration, Looter Shooter",True
627690,"Dungeons & Dragons, Free to Play, Idler, Strategy, Fantasy",True
1159290,"RPG, Combat, Action-Adventure, Medieval, Physics",True
2290180,"Racing, Open World, Sports, Massively Multiplayer, Bikes",True
2010030,"Life Sim, RPG, Sandbox, Open World, Adventure",True
501300,"Story Rich, Atmospheric, Walking Simulator, First-Person, Mystery",True
2262080,"Multiplayer, Open World, Automation, Survival, Crafting",True
1823950,"Strategy, City Builder, Resource Management, Colony Sim, Building",True
1954200,"Action, Adventure, Souls-like, Action-Adventure, Female Protagonist",True
1041320,"Free to Play, Strategy, Massively Multiplayer, NSFW, War",True
2477340,"Moddable, Multiplayer, Singleplayer, Nature, Exploration",True
495420,"Survival, Open World, Zombies, Base-Building, Multiplayer",True
1818450,,True
502500,"Flight, Jet, Military, War, Shooter",True
621830,"Racing, Automobile Sim, Multiplayer, Simulation, Offroad",True
1119730,"Simulation, Multiplayer, Online Co-Op, Open World, Farming Sim",True
1624540,"Puzzle, Interactive Fiction, Point & Click, 2D, Adventure",True
1066780,"Simulation, Strategy, Management, Transportation, Trains",True
872410,"Turn-Based Tactics, Wargame, Military, Immersive Sim, Diplomacy",True
2131680,"Action, Adventure, Action-Adventure, Exploration, 2D Platformer",True
2144740,"Cyberpunk, Action, Runner, Hack and Slash, Fast-Paced",True
1262350,"Survival Horror, Psychological Horror, Female Protagonist, Sci-fi, Atmospheric",True
1151640,"Open World, Adventure, Female Protagonist, Singleplayer, Story Rich",True
337320,"Gore, Blood, Action, Violent, Multiplayer",True
2649080,"Management, Cooking, Strategy, Time Management, Simulation",True
400,"Puzzle, Puzzle-Platformer, First-Person, 3D Platformer, Singleplayer",True
287700,"Stealth, Open World, Action, Story Rich, Tactical",True
304050,"Free to Play, Open World, Sandbox, Pixel Graphics, Fantasy",True
714010,"Free to Play, FPS, Shooter, Simulation, First-Person",True
702320,"Free to Play, Medieval, Wargame, Strategy, War",True
8500,"Space, Free to Play, Massively Multiplayer, Open World, Multiplayer",True
581320,"FPS, Realistic, Shooter, Military, Tactical",True
750920,"Adventure, Action, Female Protagonist, Singleplayer, Open World",True
1118200,"Sandbox, Gore, Physics, Blood, Moddable",True
289130,"Strategy, 4X, Turn-Based, Turn-Based Strategy, Fantasy",True
1102190,"Card Battler, Rogue-lite, Card Game, Turn-Based Tactics, Deckbuilding",True
293760,"Simulation, Management, Building, Sandbox, Automobile Sim",True
1659420,"Adventure, Action-Adventure, Story Rich, Singleplayer, Third Person",True
282800,"Anime, Board Game, Cute, Multiplayer, Strategy",True
774801,"Early Access, Action Roguelike, Soundtrack, Looter Shooter, Rogue-like",True
1922560,"Zombies, Hero Shooter, PvP, Third-Person Shooter, Funny",True
1557740,"Multiplayer, Fighting, Local Multiplayer, 2D Fighter, Deckbuilding",True
2695490,"Naval, Post-apocalyptic, Open World, Crafting, Massively Multiplayer",True
2582650,"RPG, Sexual Content, Hentai, JRPG, Anime",True
212500,"Free to Play, MMORPG, Massively Multiplayer, Open World, Fantasy",True
1849250,"Racing, Simulation, Automobile Sim, Sports, Offroad",True
1574360,,True
1211020,"Adventure, Multiplayer, Open World, Simulation, Sandbox",True
1233070,"Metroidvania, Retro, Atmospheric, Open World, Collectathon",True
1030840,"Open World, Crime, Story Rich, Action, Singleplayer",True
512900,"Rogue-lite, Action Roguelike, Pixel Graphics, Multiplayer, RPG",True
1677740,"Free to Play, Battle Royale, Multiplayer, Racing, Online Co-Op",True
1634860,"Twin Stick Shooter, Bullet Hell, Metroidvania, Exploration, Top-Down",True
1236720,"Nature, Board Game, Turn-Based Tactics, Destruction, Indie",True
1332720,"Simulation, Stealth, Crime, Singleplayer, Action",True
2313330,"Early Access, Base-Building, Open World Survival Craft, Sandbox, Co-op",True
919640,"Strategy, RTS, World War II, Military, Singleplayer",True
1357210,"Space, Grand Strategy, Simulation, 4X, Strategy",True
236430,"Souls-like, RPG, Dark Fantasy, Difficult, Action RPG",True
1244090,"Pixel Graphics, JRPG, Turn-Based Combat, Local Co-Op, Party-Based RPG",True
1562700,"Pixel Graphics, Story Rich, Action, Cyberpunk, Adventure",True
1094390,"Simulation, Action, Magic, VR, Combat",True
1585220,"Rhythm, Indie, Cute, Hand-drawn, Colorful",True
2521600,"RPG, Casual, Cozy, Farming Sim, Sci-fi",True
2497920,"Psychological Horror, Difficult, Adventure, Singleplayer, Platformer",True
1361510,"Beat 'em up, Multiplayer, Side Scroller, Pixel Graphics, Co-op Campaign",True
42680,"Action, FPS, Multiplayer, Shooter, First-Person",True
674940,"Multiplayer, Funny, Fighting, Local Multiplayer, Action",True
883710,"Zombies, Survival Horror, Horror, Singleplayer, Remake",True
2674290,,True
1343370,"MMORPG, Free to Play, Nostalgia, Adventure, Fantasy",True
311690,"Bullet Hell, Action Roguelike, Rogue-like, Pixel Graphics, Difficult",True
1583230,"Comedy, FPS, Singleplayer, Dark Humor, Adventure",True
252530,"Automobile Sim, Simulation, Driving, Realistic, Singleplayer",True
453480,"Free to Play, Card Battler, Trading Card Game, Deckbuilding, Anime",True
368500,"Assassin, Open World, Action, Stealth, Parkour",True
